dataid,utc,use,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,heater1,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,shed1,sprinkler1,subpanel1,subpanel2,unknown1,unknown2,unknown3,unknown4,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1
5949,1/1/14,2.560,0.000,,,,,,,0.000,,,,,,,,,0.000,0.000,,,,0.000,,,,,,,,,,0.104,,0.015,,,,,,,,,,,,1.619,,,,,,,,,,,,,,,,,,,,,,,
5949,1/1/14 0:15,2.238,0.000,,,,,,,0.000,,,,,,,,,0.000,0.003,,,,0.000,,,,,,,,,,0.105,,0.033,,,,,,,,,,,,1.115,,,,,,,,,,,,,,,,,,,,,,,
5949,1/1/14 0:30,2.488,0.000,,,,,,,0.000,,,,,,,,,0.000,0.000,,,,0.000,,,,,,,,,,0.104,,0.015,,,,,,,,,,,,1.321,,,,,,,,,,,,,,,,,,,,,,,
5949,1/1/14 0:45,2.314,0.000,,,,,,,0.000,,,,,,,,,0.003,0.000,,,,0.000,,,,,,,,,,0.103,,0.015,,,,,,,,,,,,0.520,,,,,,,,,,,,,,,,,,,,,,,
5949,1/1/14 1:00,1.525,0.000,,,,,,,0.000,,,,,,,,,0.000,0.000,,,,0.000,,,,,,,,,,0.103,,0.137,,,,,,,,,,,,0.311,,,,,,,,,,,,,,,,,,,,,,,
5949,1/1/14 1:15,1.384,0.000,,,,,,,0.000,,,,,,,,,0.000,0.000,,,,0.000,,,,,,,,,,0.028,,0.183,,,,,,,,,,,,0.176,,,,,,,,,,,,,,,,,,,,,,,
5949,1/1/14 1:30,1.091,0.000,,,,,,,0.000,,,,,,,,,0.000,0.000,,,,0.000,,,,,,,,,,0.007,,0.172,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,
5949,1/1/14 1:45,1.042,0.000,,,,,,,0.000,,,,,,,,,0.000,0.000,,,,0.000,,,,,,,,,,0.007,,0.172,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,
5949,1/1/14 2:00,1.098,0.000,,,,,,,0.000,,,,,,,,,0.000,0.000,,,,0.000,,,,,,,,,,0.010,,0.188,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,
5949,1/1/14 2:15,1.601,0.000,,,,,,,0.000,,,,,,,,,0.000,0.004,,,,0.000,,,,,,,,,,0.008,,0.256,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,
5949,1/1/14 2:30,1.520,0.000,,,,,,,0.000,,,,,,,,,0.000,0.000,,,,0.000,,,,,,,,,,0.052,,0.136,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,
5949,1/1/14 2:45,1.311,0.000,,,,,,,0.000,,,,,,,,,0.000,0.000,,,,0.000,,,,,,,,,,0.007,,0.166,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,
5949,1/1/14 3:00,1.111,0.000,,,,,,,0.000,,,,,,,,,0.000,0.000,,,,0.000,,,,,,,,,,0.007,,0.016,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,
5949,1/1/14 3:15,1.048,0.000,,,,,,,0.000,,,,,,,,,0.000,0.000,,,,0.000,,,,,,,,,,0.007,,0.016,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,
