dataid,utc,use,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,heater1,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,shed1,sprinkler1,subpanel1,subpanel2,unknown1,unknown2,unknown3,unknown4,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1
6941,1/1/14,0.522,0.010,0.046,,,,,,0.000,0.006,,,,,,,,0.000,,0.000,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179,,,,,,,,,,,,,,,
6941,1/1/14 0:15,0.318,0.010,0.046,,,,,,0.000,0.006,,,,,,,,0.000,,0.000,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,,,,,,,,,,,,,,,
6941,1/1/14 0:30,0.471,0.009,0.046,,,,,,0.000,0.006,,,,,,,,0.000,,0.000,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076,,,,,,,,,,,,,,,
6941,1/1/14 0:45,0.408,0.010,0.046,,,,,,0.000,0.006,,,,,,,,0.000,,0.000,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124,,,,,,,,,,,,,,,
6941,1/1/14 1:00,0.546,0.010,0.046,,,,,,0.000,0.006,,,,,,,,0.000,,0.000,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,
6941,1/1/14 1:15,0.465,0.010,0.046,,,,,,0.000,0.006,,,,,,,,0.000,,0.000,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133,,,,,,,,,,,,,,,
6941,1/1/14 1:30,0.447,0.010,0.046,,,,,,0.000,0.006,,,,,,,,0.000,,0.000,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127,,,,,,,,,,,,,,,
6941,1/1/14 1:45,0.513,0.010,0.046,,,,,,0.000,0.006,,,,,,,,0.000,,0.000,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123,,,,,,,,,,,,,,,
6941,1/1/14 2:00,0.353,0.010,0.046,,,,,,0.000,0.006,,,,,,,,0.000,,0.000,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073,,,,,,,,,,,,,,,
6941,1/1/14 2:15,0.371,0.010,0.046,,,,,,0.000,0.006,,,,,,,,0.000,,0.000,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063,,,,,,,,,,,,,,,
6941,1/1/14 2:30,1.320,0.805,0.048,,,,,,0.000,0.006,,,,,,,,0.000,,0.000,,,,,,,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162,,,,,,,,,,,,,,,
6941,1/1/14 2:45,1.811,1.260,0.048,,,,,,0.000,0.006,,,,,,,,0.000,,0.000,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127,,,,,,,,,,,,,,,
6941,1/1/14 3:00,1.370,0.960,0.048,,,,,,0.000,0.006,,,,,,,,0.000,,0.000,,,,,,,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,,,,,,,,,,,,,,,
6941,1/1/14 3:15,1.689,0.419,0.048,,,,,,0.000,0.006,,,,,,,,0.000,,0.000,,,,,,,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,,,,,,,,,,,,,,,
6941,1/1/14 3:30,4.065,0.006,0.047,,,,,,0.000,0.007,,,,,,,,0.000,,0.000,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141,,,,,,,,,,,,,,,
6941,1/1/14 3:45,3.974,0.006,0.047,,,,,,0.000,0.007,,,,,,,,0.000,,0.000,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,,,,,,,,,,,,,,,
6941,1/1/14 4:00,3.995,0.007,0.047,,,,,,0.000,0.007,,,,,,,,0.000,,0.000,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,,,,,,,,,,,,,,,
6941,1/1/14 4:15,3.989,0.007,0.047,,,,,,0.000,0.007,,,,,,,,0.000,,0.000,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,
6941,1/1/14 4:30,3.978,0.007,0.047,,,,,,0.000,0.007,,,,,,,,0.000,,0.000,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052,,,,,,,,,,,,,,,
6941,1/1/14 4:45,4.070,0.007,0.047,,,,,,0.000,0.007,,,,,,,,0.000,,0.000,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141,,,,,,,,,,,,,,,
6941,1/1/14 5:00,3.954,0.007,0.047,,,,,,0.000,0.007,,,,,,,,0.000,,0.000,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,,,,,,,,,,,,,,,
6941,1/1/14 5:15,4.003,0.008,0.046,,,,,,0.000,0.007,,,,,,,,0.000,,0.000,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,
6941,1/1/14 5:30,4.090,0.007,0.046,,,,,,0.000,0.007,,,,,,,,0.000,,0.000,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,,,,,,,,,,,,,,,
6941,1/1/14 5:45,3.956,0.008,0.047,,,,,,0.000,0.007,,,,,,,,0.000,,0.000,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,
6941,1/1/14 6:00,4.145,0.007,0.047,,,,,,0.000,0.010,,,,,,,,0.000,,0.000,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146,,,,,,,,,,,,,,,
6941,1/1/14 6:15,3.701,0.008,0.046,,,,,,0.000,0.034,,,,,,,,0.000,,0.000,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,,,,,,,,,,,,,,,
6941,1/1/14 6:30,3.761,0.007,0.047,,,,,,0.000,0.012,,,,,,,,0.000,,0.000,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,
