dataid,utc,use,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,heater1,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,shed1,sprinkler1,subpanel1,subpanel2,unknown1,unknown2,unknown3,unknown4,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1
1697,1/1/14,1.306,0.000,,,,,0.000,,0.318,,,,,0.000,,,,0.000,,0.000,0.000,,0.009,,,,,,,,,,0.000,0.029,,,,,,,0.210,0.053,0.005,,,,,,,,,,,,0.119,,,,,,,,,,,,,,,
1697,1/1/14 0:15,1.362,0.000,,,,,0.000,,0.323,,,,,0.000,,,,0.000,,0.000,0.000,,0.009,,,,,,,,,,0.000,0.030,,,,,,,0.210,0.053,0.005,,,,,,,,,,,,0.142,,,,,,,,,,,,,,,
1697,1/1/14 0:30,1.728,0.004,,,,,0.000,,0.308,,,,,0.000,,,,0.000,,0.000,0.000,,0.010,,,,,,,,,,0.000,0.027,,,,,,,0.629,0.046,0.005,,,,,,,,,,,,0.117,,,,,,,,,,,,,,,
1697,1/1/14 0:45,1.720,0.004,,,,,0.000,,0.310,,,,,0.000,,,,0.000,,0.000,0.000,,0.010,,,,,,,,,,0.000,0.028,,,,,,,0.649,0.045,0.005,,,,,,,,,,,,0.079,,,,,,,,,,,,,,,
1697,1/1/14 1:00,1.534,0.000,,,,,0.000,,0.310,,,,,0.000,,,,0.000,,0.000,0.000,,0.010,,,,,,,,,,0.000,0.029,,,,,,,0.212,0.049,0.111,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,
1697,1/1/14 1:15,1.777,0.000,,,,,0.000,,0.308,,,,,0.000,,,,0.000,,0.000,0.004,,0.010,,,,,,,,,,0.000,0.028,,,,,,,0.143,0.053,0.193,,,,,,,,,,,,0.157,,,,,,,,,,,,,,,
1697,1/1/14 1:30,4.938,0.000,,,,,0.000,,0.304,,,,,0.000,,,,0.000,,0.000,0.095,,0.010,,,,,,,,,,0.000,0.030,,,,,,,0.201,0.053,0.005,,,,,,,,,,,,0.146,,,,,,,,,,,,,,,
1697,1/1/14 1:45,4.223,0.000,,,,,0.000,,0.206,,,,,0.000,,,,0.000,,0.000,0.005,,0.010,,,,,,,,,,0.000,0.027,,,,,,,0.643,0.053,0.005,,,,,,,,,,,,0.131,,,,,,,,,,,,,,,
1697,1/1/14 2:00,1.672,0.004,,,,,0.000,,0.089,,,,,0.000,,,,0.000,,0.000,0.000,,0.010,,,,,,,,,,0.000,0.028,,,,,,,0.588,0.053,0.005,,,,,,,,,,,,0.114,,,,,,,,,,,,,,,
1697,1/1/14 2:15,1.501,0.005,,,,,0.000,,0.089,,,,,0.000,,,,0.000,,0.000,0.000,,0.010,,,,,,,,,,0.000,0.028,,,,,,,0.556,0.056,0.004,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,
