dataid,utc,use,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,heater1,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,shed1,sprinkler1,subpanel1,subpanel2,unknown1,unknown2,unknown3,unknown4,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1
8669,1/1/14,1.806,0.041,,,,,0.218,,,,,,,0.000,,0.000,,0.000,,,0.000,,0.016,0.008,,,,,,,0.115,,0.000,0.003,,,,,,,0.064,,0.000,,,,0.015,,,,,,,0.015,0.090,,,,,,,,,,,,,,,
8669,1/1/14 0:15,1.573,0.041,,,,,0.218,,,,,,,0.000,,0.000,,0.000,,,0.000,,0.016,0.006,,,,,,,0.115,,0.000,0.003,,,,,,,0.062,,0.000,,,,0.013,,,,,,,0.014,0.090,,,,,,,,,,,,,,,
8669,1/1/14 0:30,1.368,0.042,,,,,0.133,,,,,,,0.000,,0.003,,0.000,,,0.000,,0.016,0.005,,,,,,,0.115,,0.000,0.000,,,,,,,0.061,,0.000,,,,0.010,,,,,,,0.013,0.117,,,,,,,,,,,,,,,
8669,1/1/14 0:45,1.029,0.042,,,,,0.056,,,,,,,0.000,,0.032,,0.000,,,0.000,,0.015,0.004,,,,,,,0.081,,0.000,0.000,,,,,,,0.060,,0.000,,,,0.007,,,,,,,0.012,0.106,,,,,,,,,,,,,,,
8669,1/1/14 1:00,0.862,0.042,,,,,0.000,,,,,,,0.000,,0.058,,0.000,,,0.000,,0.015,0.004,,,,,,,0.057,,0.000,0.000,,,,,,,0.061,,0.000,,,,0.005,,,,,,,0.011,0.089,,,,,,,,,,,,,,,
8669,1/1/14 1:15,0.885,0.041,,,,,0.000,,,,,,,0.000,,0.058,,0.000,,,0.000,,0.015,0.005,,,,,,,0.057,,0.000,0.000,,,,,,,0.064,,0.000,,,,0.005,,,,,,,0.012,0.117,,,,,,,,,,,,,,,
8669,1/1/14 1:30,0.874,0.041,,,,,0.000,,,,,,,0.000,,0.058,,0.000,,,0.000,,0.015,0.004,,,,,,,0.058,,0.000,0.000,,,,,,,0.061,,0.000,,,,0.004,,,,,,,0.012,0.099,,,,,,,,,,,,,,,
8669,1/1/14 1:45,0.754,0.042,,,,,0.000,,,,,,,0.000,,0.057,,0.000,,,0.000,,0.015,0.000,,,,,,,0.058,,0.000,0.000,,,,,,,0.061,,0.000,,,,0.000,,,,,,,0.011,0.061,,,,,,,,,,,,,,,
8669,1/1/14 2:00,0.894,0.080,,,,,0.000,,,,,,,0.000,,0.057,,0.000,,,0.000,,0.073,0.004,,,,,,,0.058,,0.000,0.000,,,,,,,0.060,,0.000,,,,0.004,,,,,,,0.011,0.105,,,,,,,,,,,,,,,
8669,1/1/14 2:15,0.786,0.042,,,,,0.000,,,,,,,0.000,,0.057,,0.000,,,0.000,,0.015,0.004,,,,,,,0.058,,0.000,0.000,,,,,,,0.062,,0.000,,,,0.004,,,,,,,0.011,0.090,,,,,,,,,,,,,,,
8669,1/1/14 2:30,0.811,0.042,,,,,0.000,,,,,,,0.000,,0.057,,0.000,,,0.000,,0.015,0.004,,,,,,,0.058,,0.000,0.000,,,,,,,0.060,,0.000,,,,0.004,,,,,,,0.011,0.118,,,,,,,,,,,,,,,
8669,1/1/14 2:45,0.728,0.042,,,,,0.000,,,,,,,0.000,,0.057,,0.000,,,0.000,,0.015,0.000,,,,,,,0.058,,0.000,0.000,,,,,,,0.060,,0.000,,,,0.000,,,,,,,0.011,0.033,,,,,,,,,,,,,,,
