dataid,utc,use,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,heater1,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,shed1,sprinkler1,subpanel1,subpanel2,unknown1,unknown2,unknown3,unknown4,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1
9737,1/1/14,4.773,0.000,0.000,0.000,,,,,,,,,,0.000,,,,0.004,,3.522,,,0.038,0.006,,,,,0.000,,,,0.000,0.000,,,,,,,,,0.000,,0.005,,0.000,,,,,,,,,0.120,,,,1.999,,,,,,,,,,0.090
9737,1/1/14 0:15,3.429,0.000,0.000,0.000,,,,,,,,,,0.000,,,,0.004,,1.619,,,0.579,0.006,,,,,0.050,,,,0.000,0.000,,,,,,,,,0.000,,0.012,,0.000,,,,,,,,,0.027,,,,2.398,,,,,,,,,,0.027
9737,1/1/14 0:30,1.903,0.000,0.000,0.000,,,,,,,,,,0.000,,,,0.004,,0.461,,,0.039,0.006,,,,,0.000,,,,0.000,0.000,,,,,,,,,0.000,,0.053,,0.000,,,,,,,,,0.006,,,,1.835,,,,,,,,,,0.000
9737,1/1/14 0:45,1.828,0.000,0.000,0.000,,,,,,,,,,0.000,,,,0.004,,0.108,,,0.038,0.006,,,,,0.046,,,,0.000,0.000,,,,,,,,,0.000,,0.053,,0.000,,,,,,,,,0.005,,,,1.922,,,,,,,,,,0.000
9737,1/1/14 1:00,1.925,0.000,0.000,0.000,,,,,,,,,,0.000,,,,0.004,,0.029,,,0.038,0.006,,,,,0.005,,,,0.000,0.000,,,,,,,,,0.000,,0.053,,0.000,,,,,,,,,0.113,,,,2.068,,,,,,,,,,0.000
9737,1/1/14 1:15,2.414,0.000,0.000,0.000,,,,,,,,,,0.000,,,,0.005,,0.029,,,0.246,0.006,,,,,0.008,,,,0.000,0.000,,,,,,,,,0.000,,0.053,,0.000,,,,,,,,,0.120,,,,2.608,,,,,,,,,,0.000
9737,1/1/14 1:30,3.404,0.003,0.000,0.000,,,,,,,,,,0.003,,,,0.007,,0.029,,,0.763,0.006,,,,,0.041,,,,0.000,0.000,,,,,,,,,0.000,,0.053,,0.000,,,,,,,,,0.025,,,,3.702,,,,,,,,,,0.000
9737,1/1/14 1:45,2.696,0.000,0.000,0.000,,,,,,,,,,0.000,,,,0.005,,0.022,,,0.760,0.006,,,,,0.096,,,,0.000,0.000,,,,,,,,,0.000,,0.053,,0.000,,,,,,,,,0.005,,,,2.925,,,,,,,,,,0.000
9737,1/1/14 2:00,2.587,0.000,0.000,0.000,,,,,,,,,,0.000,,,,0.005,,0.000,,,0.656,0.006,,,,,0.147,,,,0.000,0.000,,,,,,,,,0.000,,0.053,,0.000,,,,,,,,,0.005,,,,2.812,,,,,,,,,,0.000
9737,1/1/14 2:15,2.098,0.000,0.000,0.000,,,,,,,,,,0.000,,,,0.004,,0.000,,,0.039,0.006,,,,,0.156,,,,0.000,0.000,,,,,,,,,0.000,,0.053,,0.000,,,,,,,,,0.115,,,,2.272,,,,,,,,,,0.000
