dataid,utc,use,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,heater1,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,shed1,sprinkler1,subpanel1,subpanel2,unknown1,unknown2,unknown3,unknown4,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1
2158,1/1/14,0.467,0.000,,,,,,,0.008,0.000,,,,,,,,,,0.000,,,0.156,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.018,,,,,,,,,,,,,,,
2158,1/1/14 0:15,0.433,0.000,,,,,,,0.008,0.000,,,,,,,,,,0.000,,,0.127,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.015,,,,,,,,,,,,,,,
2158,1/1/14 0:30,0.919,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.417,,,,,,,,0.029,,,,,,,,,,,,,,0.110,,,,,,,,,,0.177,,,,,,,,,,,,,,,
2158,1/1/14 0:45,0.750,0.000,,,,,,,0.009,0.016,,,,,,,,,,0.000,,,0.225,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.171,,,,,,,,,,,,,,,
2158,1/1/14 1:00,0.699,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.191,,,,,,,,0.029,,,,,,,,,,,,,,0.112,,,,,,,,,,0.169,,,,,,,,,,,,,,,
2158,1/1/14 1:15,0.629,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.265,,,,,,,,0.030,,,,,,,,,,,,,,0.114,,,,,,,,,,0.036,,,,,,,,,,,,,,,
2158,1/1/14 1:30,0.896,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.523,,,,,,,,0.030,,,,,,,,,,,,,,0.113,,,,,,,,,,0.049,,,,,,,,,,,,,,,
2158,1/1/14 1:45,0.794,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.254,,,,,,,,0.029,,,,,,,,,,,,,,0.113,,,,,,,,,,0.203,,,,,,,,,,,,,,,
2158,1/1/14 2:00,0.802,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.252,,,,,,,,0.029,,,,,,,,,,,,,,0.113,,,,,,,,,,0.195,,,,,,,,,,,,,,,
2158,1/1/14 2:15,0.866,0.000,,,,,,,0.010,0.000,,,,,,,,,,0.000,,,0.332,,,,,,,,0.029,,,,,,,,,,,,,,0.113,,,,,,,,,,0.191,,,,,,,,,,,,,,,
2158,1/1/14 2:30,0.943,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.419,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.190,,,,,,,,,,,,,,,
2158,1/1/14 2:45,0.750,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.233,,,,,,,,0.028,,,,,,,,,,,,,,0.110,,,,,,,,,,0.182,,,,,,,,,,,,,,,
2158,1/1/14 3:00,0.518,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.140,,,,,,,,0.032,,,,,,,,,,,,,,0.111,,,,,,,,,,0.042,,,,,,,,,,,,,,,
2158,1/1/14 3:15,0.721,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.321,,,,,,,,0.034,,,,,,,,,,,,,,0.111,,,,,,,,,,0.053,,,,,,,,,,,,,,,
2158,1/1/14 3:30,0.649,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.106,,,,,,,,0.034,,,,,,,,,,,,,,0.111,,,,,,,,,,0.188,,,,,,,,,,,,,,,
2158,1/1/14 3:45,0.816,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.288,,,,,,,,0.034,,,,,,,,,,,,,,0.111,,,,,,,,,,0.184,,,,,,,,,,,,,,,
2158,1/1/14 4:00,0.698,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.187,,,,,,,,0.034,,,,,,,,,,,,,,0.111,,,,,,,,,,0.168,,,,,,,,,,,,,,,
2158,1/1/14 4:15,0.403,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.108,,,,,,,,0.030,,,,,,,,,,,,,,0.112,,,,,,,,,,0.000,,,,,,,,,,,,,,,
2158,1/1/14 4:30,0.772,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.391,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.109,,,,,,,,,,,,,,,
2158,1/1/14 4:45,0.605,0.000,,,,,,,0.010,0.000,,,,,,,,,,0.000,,,0.134,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.189,,,,,,,,,,,,,,,
2158,1/1/14 5:00,0.721,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.260,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.185,,,,,,,,,,,,,,,
2158,1/1/14 5:15,0.684,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.269,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.137,,,,,,,,,,,,,,,
2158,1/1/14 5:30,0.559,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.292,,,,,,,,0.029,,,,,,,,,,,,,,0.112,,,,,,,,,,0.000,,,,,,,,,,,,,,,
2158,1/1/14 5:45,0.697,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.344,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.084,,,,,,,,,,,,,,,
2158,1/1/14 6:00,0.751,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.285,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.190,,,,,,,,,,,,,,,
2158,1/1/14 6:15,0.842,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.331,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.232,,,,,,,,,,,,,,,
2158,1/1/14 6:30,0.639,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.148,,,,,,,,0.029,,,,,,,,,,,,,,0.112,,,,,,,,,,0.197,,,,,,,,,,,,,,,
2158,1/1/14 6:45,0.386,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.107,,,,,,,,0.029,,,,,,,,,,,,,,0.112,,,,,,,,,,0.003,,,,,,,,,,,,,,,
2158,1/1/14 7:00,0.590,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.105,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.204,,,,,,,,,,,,,,,
2158,1/1/14 7:15,0.578,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.103,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.194,,,,,,,,,,,,,,,
2158,1/1/14 7:30,0.578,0.000,,,,,,,0.010,0.000,,,,,,,,,,0.000,,,0.108,,,,,,,,0.029,,,,,,,,,,,,,,0.112,,,,,,,,,,0.189,,,,,,,,,,,,,,,
2158,1/1/14 7:45,0.574,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.107,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.184,,,,,,,,,,,,,,,
2158,1/1/14 8:00,0.573,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.107,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.183,,,,,,,,,,,,,,,
2158,1/1/14 8:15,0.395,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.108,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.011,,,,,,,,,,,,,,,
2158,1/1/14 8:30,0.446,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.132,,,,,,,,0.029,,,,,,,,,,,,,,0.112,,,,,,,,,,0.028,,,,,,,,,,,,,,,
2158,1/1/14 8:45,0.673,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.183,,,,,,,,0.029,,,,,,,,,,,,,,0.112,,,,,,,,,,0.191,,,,,,,,,,,,,,,
2158,1/1/14 9:00,0.841,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.361,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.186,,,,,,,,,,,,,,,
2158,1/1/14 9:15,0.864,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.412,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.181,,,,,,,,,,,,,,,
2158,1/1/14 9:30,0.517,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.254,,,,,,,,0.029,,,,,,,,,,,,,,0.112,,,,,,,,,,0.000,,,,,,,,,,,,,,,
2158,1/1/14 9:45,0.507,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.245,,,,,,,,0.029,,,,,,,,,,,,,,0.112,,,,,,,,,,0.000,,,,,,,,,,,,,,,
2158,1/1/14 10:00,0.955,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.492,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.194,,,,,,,,,,,,,,,
2158,1/1/14 10:15,0.669,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.208,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.186,,,,,,,,,,,,,,,
2158,1/1/14 10:30,0.610,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.168,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.167,,,,,,,,,,,,,,,
2158,1/1/14 10:45,0.457,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.189,,,,,,,,0.029,,,,,,,,,,,,,,0.112,,,,,,,,,,0.000,,,,,,,,,,,,,,,
2158,1/1/14 11:00,0.684,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.415,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.007,,,,,,,,,,,,,,,
2158,1/1/14 11:15,0.637,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.167,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.192,,,,,,,,,,,,,,,
2158,1/1/14 11:30,0.630,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.167,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.185,,,,,,,,,,,,,,,
2158,1/1/14 11:45,0.720,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.307,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.144,,,,,,,,,,,,,,,
2158,1/1/14 12:00,0.558,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.293,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.000,,,,,,,,,,,,,,,
2158,1/1/14 12:15,0.467,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.167,,,,,,,,0.029,,,,,,,,,,,,,,0.112,,,,,,,,,,0.030,,,,,,,,,,,,,,,
2158,1/1/14 12:30,0.836,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.373,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.191,,,,,,,,,,,,,,,
2158,1/1/14 12:45,0.788,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.328,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.185,,,,,,,,,,,,,,,
2158,1/1/14 13:00,0.601,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.211,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.120,,,,,,,,,,,,,,,
2158,1/1/14 13:15,0.590,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.326,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.000,,,,,,,,,,,,,,,
2158,1/1/14 13:30,0.600,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.282,,,,,,,,0.029,,,,,,,,,,,,,,0.111,,,,,,,,,,0.051,,,,,,,,,,,,,,,
2158,1/1/14 13:45,0.723,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.170,,,,,,,,0.029,,,,,,,,,,,,,,0.110,,,,,,,,,,0.193,,,,,,,,,,,,,,,
2158,1/1/14 14:00,1.653,0.000,,,,,,,0.957,0.000,,,,,,,,,,0.000,,,0.104,,,,,,,,0.030,,,,,,,,,,,,,,0.110,,,,,,,,,,0.181,,,,,,,,,,,,,,,
2158,1/1/14 14:15,1.011,0.000,,,,,,,0.307,0.000,,,,,,,,,,0.000,,,0.101,,,,,,,,0.029,,,,,,,,,,,,,,0.110,,,,,,,,,,0.179,,,,,,,,,,,,,,,
2158,1/1/14 14:30,0.777,0.000,,,,,,,0.010,0.000,,,,,,,,,,0.000,,,0.338,,,,,,,,0.030,,,,,,,,,,,,,,0.110,,,,,,,,,,0.011,,,,,,,,,,,,,,,
2158,1/1/14 14:45,0.641,0.000,,,,,,,0.064,0.000,,,,,,,,,,0.000,,,0.112,,,,,,,,0.030,,,,,,,,,,,,,,0.110,,,,,,,,,,0.041,,,,,,,,,,,,,,,
2158,1/1/14 15:00,1.531,0.000,,,,,,,0.859,0.000,,,,,,,,,,0.000,,,0.066,,,,,,,,0.029,,,,,,,,,,,,,,0.110,,,,,,,,,,0.188,,,,,,,,,,,,,,,
2158,1/1/14 15:15,1.686,0.000,,,,,,,0.911,0.000,,,,,,,,,,0.000,,,0.063,,,,,,,,0.030,,,,,,,,,,,,,,0.110,,,,,,,,,,0.182,,,,,,,,,,,,,,,
2158,1/1/14 15:30,0.808,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.109,,,,,,,,0.029,,,,,,,,,,,,,,0.110,,,,,,,,,,0.184,,,,,,,,,,,,,,,
2158,1/1/14 15:45,0.524,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.024,,,,,,,,0.029,,,,,,,,,,,,,,0.110,,,,,,,,,,0.181,,,,,,,,,,,,,,,
2158,1/1/14 16:00,0.365,0.000,,,,,,,0.009,0.000,,,,,,,,,,0.000,,,0.024,,,,,,,,0.030,,,,,,,,,,,,,,0.111,,,,,,,,,,0.026,,,,,,,,,,,,,,,
